166,305201,Pengawas Mutu Pakan Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Pengawas Mutu Pakan,9,10,29,3,0
167,305202,Pengawas Mutu Pakan Pelaksana   ,22,24,56,Ilmu Hayat,Terampil,Pengawas Mutu Pakan,6,8,29,3,0
168,306100,Pengendali Organisme Pengganggu Tumbuhan Madya ,41,43,56,Ilmu Hayat,Ahli,Pengendali Organisme Pengganggu Tumbuhan,13,15,30,3,0
169,306101,Pengendali Organisme Pengganggu Tumbuhan Muda ,33,34,56,Ilmu Hayat,Ahli,Pengendali Organisme Pengganggu Tumbuhan,11,12,30,3,0
170,306102,Pengendali Organisme Pengganggu Tumbuhan Pertama,31,32,56,Ilmu Hayat,Ahli,Pengendali Organisme Pengganggu Tumbuhan,9,10,30,3,0
171,306200,Pengendali Organisme Pengganggu Tumbuhan Penyelia ,33,34,56,Ilmu Hayat,Terampil,Pengendali Organisme Pengganggu Tumbuhan,11,12,30,3,0
172,306201,Pengendali Organisme Pengganggu Tumbuhan Pelaksana Lanjutan ,31,32,56,Ilmu Hayat,Terampil,Pengendali Organisme Pengganggu Tumbuhan,9,10,30,3,0
173,306202,Pengendali Organisme Pengganggu Tumbuhan Pelaksana ,22,24,56,Ilmu Hayat,Terampil,Pengendali Organisme Pengganggu Tumbuhan,6,8,30,3,0
174,307100,Penyuluh Pertanian Utama,44,45,60,Ilmu Hayat,Ahli,Penyuluh Pertanian,16,17,31,3,0
175,307101,Penyuluh Pertanian Madya,41,43,60,Ilmu Hayat,Ahli,Penyuluh Pertanian,13,15,31,3,0
176,307102,Penyuluh Pertanian Muda,33,34,60,Ilmu Hayat,Ahli,Penyuluh Pertanian,11,12,31,3,0
177,307103,Penyuluh Pertanian Pertama,31,32,56,Ilmu Hayat,Ahli,Penyuluh Pertanian,9,10,31,3,0
178,307200,Penyuluh Pertanian Penyelia,33,34,60,Ilmu Hayat,Terampil,Penyuluh Pertanian,11,12,31,3,0
179,307201,Penyuluh Pertanian Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Penyuluh Pertanian,9,10,31,3,0
180,307202,Penyuluh Pertanian Pelaksana  ,22,24,56,Ilmu Hayat,Terampil,Penyuluh Pertanian,6,8,31,3,0
181,308100,Pengawas Benih Ikan Utama,44,45,56,Ilmu Hayat,Ahli,Pengawas Benih Ikan,16,17,32,3,0
182,308101,Pengawas Benih Ikan Madya,41,43,56,Ilmu Hayat,Ahli,Pengawas Benih Ikan,13,15,32,3,0
183,308102,Pengawas Benih Ikan Muda,33,34,56,Ilmu Hayat,Ahli,Pengawas Benih Ikan,11,12,32,3,0
184,308103,Pengawas Benih Ikan Pertama,31,32,56,Ilmu Hayat,Ahli,Pengawas Benih Ikan,9,10,32,3,0
185,308200,Pengawas Benih Ikan Penyelia,33,34,56,Ilmu Hayat,Terampil,Pengawas Benih Ikan,11,12,32,3,0
186,308201,Pengawas Benih Ikan Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Pengawas Benih Ikan,9,10,32,3,0
187,308202,Pengawas Benih Ikan Pelaksana  ,22,24,56,Ilmu Hayat,Terampil,Pengawas Benih Ikan,6,8,32,3,0
188,309100,Pengawas Perikanan Utama,44,45,56,Ilmu Hayat,Ahli,Pengawas Perikanan,16,17,33,3,0
189,309101,Pengawas Perikanan Madya,41,43,56,Ilmu Hayat,Ahli,Pengawas Perikanan,13,15,33,3,0
190,309102,Pengawas Perikanan Muda,33,34,56,Ilmu Hayat,Ahli,Pengawas Perikanan,11,12,33,3,0
191,309103,Pengawas Perikanan Pertama,31,32,56,Ilmu Hayat,Ahli,Pengawas Perikanan,9,10,33,3,0
192,309200,Pengawas Perikanan Penyelia,33,34,56,Ilmu Hayat,Terampil,Pengawas Perikanan,11,12,33,3,0
193,309201,Pengawas Perikanan Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Pengawas Perikanan,9,10,33,3,0
194,309202,Pengawas Perikanan Pelaksana  ,22,24,56,Ilmu Hayat,Terampil,Pengawas Perikanan,6,8,33,3,0
195,310100,Pengendali Hama & Penyakit Ikan Madya ,41,43,56,Ilmu Hayat,Ahli,Pengendali Hama & Penyakit Ikan,13,15,34,3,0
196,310101,Pengendali Hama & Penyakit Ikan Muda ,33,34,56,Ilmu Hayat,Ahli,Pengendali Hama & Penyakit Ikan,11,12,34,3,0
197,310102,Pengendali Hama & Penyakit Ikan Pertama ,31,32,56,Ilmu Hayat,Ahli,Pengendali Hama & Penyakit Ikan,9,10,34,3,0
198,310200,Pengendali Hama & Penyakit Ikan Penyelia ,33,34,56,Ilmu Hayat,Terampil,Pengendali Hama & Penyakit Ikan,11,12,34,3,0
199,310201,Pengendali Hama & Penyakit Ikan Pelaksana Lanjutan ,31,32,56,Ilmu Hayat,Terampil,Pengendali Hama & Penyakit Ikan,9,10,34,3,0
200,310202,Pengendali Hama & Penyakit Ikan Pelaksana ,22,24,56,Ilmu Hayat,Terampil,Pengendali Hama & Penyakit Ikan,6,8,34,3,0
201,311100,Pengendali Ekosistem Hutan Madya,41,43,56,Ilmu Hayat,Ahli,Pengendali Ekosistem Hutan,13,15,35,3,0
202,311101,Pengendali Ekosistem Hutan Muda,33,34,56,Ilmu Hayat,Ahli,Pengendali Ekosistem Hutan,11,12,35,3,0
203,311102,Pengendali Ekosistem Hutan Pertama,31,32,56,Ilmu Hayat,Ahli,Pengendali Ekosistem Hutan,9,10,35,3,0
204,311200,Pengendali Ekosistem Hutan Penyelia,33,34,56,Ilmu Hayat,Terampil,Pengendali Ekosistem Hutan,11,12,35,3,0
205,311201,Pengendali Ekosistem Hutan Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Pengendali Ekosistem Hutan,9,10,35,3,0
206,311202,Pengendali Ekosistem Hutan Pelaksana    ,22,24,56,Ilmu Hayat,Terampil,Pengendali Ekosistem Hutan,6,8,35,3,0
207,312100,Penyuluh Kehutanan Madya,41,43,56,Ilmu Hayat,Ahli,Penyuluh Kehutanan,13,15,36,3,0
208,312101,Penyuluh Kehutanan Muda,33,34,56,Ilmu Hayat,Ahli,Penyuluh Kehutanan,11,11,36,3,3
209,312102,Penyuluh Kehutanan Pertama,31,32,56,Ilmu Hayat,Ahli,Penyuluh Kehutanan,9,10,36,3,0
210,312200,Penyuluh Kehutanan Penyelia,33,34,56,Ilmu Hayat,Terampil,Penyuluh Kehutanan,11,12,36,3,0
211,312201,Penyuluh Kehutanan Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Penyuluh Kehutanan,9,10,36,3,0
212,312202,Penyuluh Kehutanan Pelaksana   ,22,24,56,Ilmu Hayat,Terampil,Penyuluh Kehutanan,6,8,36,3,0
213,313100,Pengendali Dampak Lingkungan Madya,41,43,56,Ilmu Hayat,Ahli,Pengendali Dampak Lingkungan,13,15,37,3,0
214,313101,Pengendali Dampak Lingkungan Muda,33,34,56,Ilmu Hayat,Ahli,Pengendali Dampak Lingkungan,11,12,37,3,0
215,313102,Pengendali Dampak Lingkungan Pertama,31,32,56,Ilmu Hayat,Ahli,Pengendali Dampak Lingkungan,9,10,37,3,0
216,313200,Pengendali Dampak Lingkungan Penyelia,33,34,56,Ilmu Hayat,Terampil,Pengendali Dampak Lingkungan,11,12,37,3,0
217,313201,Pengendali Dampak Lingkungan Pelaksana Lanjutan,31,32,56,Ilmu Hayat,Terampil,Pengendali Dampak Lingkungan,9,10,37,3,0
218,313202,Pengendali Dampak Lingkungan Pelaksana  ,22,24,56,Ilmu Hayat,Terampil,Pengendali Dampak Lingkungan,6,8,37,3,0
219,401100,Pamong Budaya Madya,41,43,56,Penerangan dan Seni Budaya,Ahli,Pamong Budaya,13,15,38,4,0
220,401101,Pamong Budaya Muda,33,34,56,Penerangan dan Seni Budaya,Ahli,Pamong Budaya,11,12,38,4,0
221,401102,Pamong Budaya Pertama,31,32,56,Penerangan dan Seni Budaya,Ahli,Pamong Budaya,9,10,38,4,0
222,401200,Pamong Budaya Penyelia,33,34,56,Penerangan dan Seni Budaya,Terampil,Pamong Budaya,11,12,38,4,0
223,401201,Pamong Budaya Pelaksana Lanjutan,31,32,56,Penerangan dan Seni Budaya,Terampil,Pamong Budaya,9,10,38,4,0
224,401202,Pamong Budaya Pelaksana,22,24,56,Penerangan dan Seni Budaya,Terampil,Pamong Budaya,6,8,38,4,0
225,,Pengawas Lapangan,,,56,,,,0,0,0,0,3
226,,KASUBID PENGOLAHAN DATA,,,0,,,,0,0,0,0,2
227,402102,GURU MADYA TK I,41,41,56,Penerangan dan Seni Budaya,Ahli,Adikara Siaran,13,13,0,2,3
228,,KAUBID DATA DAN INFORMASI PEGAWAI,,,0,,,,0,0,0,0,2
229,402104,GURU SD D 2,33,33,56,Penerangan dan Seni Budaya,Terampil,Adikara Siaran,11,11,4,0,3
230,,KASUBID KEPANGKATAN DAN PENSIUN,,,0,,,,0,0,0,0,2
236,403100,GURU S I,43,43,56,Penerangan dan Seni Budaya,Ahli,Andalan Siaran,15,15,1,4,3
237,403101,GURU DEWASA TK I,42,42,56,Penerangan dan Seni Budaya,Ahli,Andalan Siaran,5,5,4,0,3
245,403109,GURU PEMBINA TK I,22,22,56,Penerangan dan Seni Budaya,Terampil,Andalan Siaran,6,6,0,4,3
247,404100,Teknisi Siaran Utama Muda,43,43,56,Penerangan dan Seni Budaya,Ahli,Teknisi Siaran,15,15,40,4,0
